user_id,user_type,signup_date,first_visit_date,last_active_date,institution_or_company,country,traffic_source,device_type,total_sessions,total_pageviews,avg_session_duration_sec,papers_analyzed,reports_downloaded,used_crs_score,used_gap_analysis,used_industry_fit,used_comparison_tool,used_pitch_export,used_due_diligence,used_ip_patent_check,converted_to_paid,plan_purchased,payment_amount_inr,days_to_conversion,payment_date,churned,support_tickets_raised
usr_963daad8f9,researcher,2026-03-28,2026-03-28,2026-04-13,Independent Researcher,India,referral,desktop,3,12,280,3,2,True,True,False,False,False,,,False,none,0,,,True,0
usr_374e2a53b8,researcher,2026-01-29,2026-01-29,2026-04-17,IISc Bangalore,USA,industry_event,tablet,13,39,245,2,2,True,True,True,False,False,,,False,none,0,,,True,1
usr_8fa1750cb1,industry,2026-05-27,2026-05-27,2026-05-30,Nova Materials Pvt Ltd,India,organic_search,desktop,9,72,393,7,2,,,False,False,True,False,False,False,none,0,,,True,3
usr_19f8f5d5d9,researcher,2026-02-09,2026-02-09,2026-03-20,VIT Vellore,USA,google_ads,desktop,1,8,91,3,1,True,False,True,False,False,,,False,none,0,,,True,0
usr_1663edf194,industry,2026-05-21,2026-05-21,2026-06-07,MedTech Solutions,UAE,industry_event,mobile,14,56,240,6,0,,,True,True,False,False,True,False,none,0,,,False,0
usr_e4115968ec,researcher,2026-04-12,2026-04-12,2026-04-13,IIT Roorkee,UAE,industry_event,mobile,3,18,97,0,0,False,False,False,False,False,,,False,none,0,,,True,0
usr_3549edb541,researcher,2026-03-19,2026-03-19,2026-05-01,IIT Kanpur,India,industry_event,desktop,2,12,212,5,3,True,True,False,False,False,,,False,none,0,,,False,0
usr_848feca0fc,researcher,2026-02-05,2026-02-05,2026-03-06,BITS Pilani,India,industry_event,mobile,5,35,20,1,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_53edd1f7a7,researcher,2026-03-01,2026-03-01,2026-07-22,IIT Kanpur,India,email_campaign,mobile,6,36,20,1,1,True,True,True,False,False,,,False,none,0,,,False,0
usr_fcef1249d7,researcher,2026-01-12,2026-01-12,2026-06-02,IIT Hyderabad,India,linkedin,mobile,5,45,135,3,1,True,True,True,True,False,,,False,none,0,,,True,0
usr_360c0a6028,industry,2026-04-23,2026-04-23,2026-05-14,Skyline Robotics,India,word_of_mouth,mobile,14,70,265,14,1,,,False,False,True,True,False,True,industry_standard,15000,41,2026-06-03,False,0
usr_74982c6479,researcher,2026-06-21,2026-06-21,2026-07-01,VIT Vellore,India,email_campaign,mobile,2,16,235,0,0,False,False,False,False,False,,,False,none,0,,,False,0
usr_71c9cc918d,industry,2026-04-09,2026-04-09,2026-06-08,IronClad Defense Systems,India,university_partner,desktop,2,16,569,9,0,,,True,True,True,False,False,False,none,0,,,True,1
usr_f152bac5cb,researcher,2026-05-18,2026-05-18,2026-06-10,IIT Kanpur,Singapore,word_of_mouth,desktop,7,28,244,2,0,True,True,True,False,True,,,False,none,0,,,False,0
usr_67d8d695dd,industry,2026-06-22,2026-06-22,2026-07-06,Skyline Robotics,India,direct,mobile,6,72,84,2,2,,,True,False,False,False,True,True,industry_premium,20000,56,2026-08-17,False,0
usr_5649caa1fd,researcher,2026-03-02,2026-03-02,2026-06-01,IIITD,Germany,google_ads,desktop,15,105,92,4,2,True,False,True,False,False,,,True,researcher_basic,300,18,2026-03-20,False,0
usr_3a19c8f5c3,industry,2026-02-26,2026-02-26,2026-03-11,Vertex Manufacturing,India,university_partner,desktop,6,72,259,3,1,,,True,True,False,False,True,False,none,0,,,False,0
usr_04c67d2199,researcher,2026-02-26,2026-02-26,2026-03-12,IIT Kanpur,USA,direct,desktop,8,72,388,2,0,True,True,True,True,False,,,False,none,0,,,False,1
usr_2b40f2cc7d,researcher,2026-06-18,2026-06-18,2026-07-20,Jadavpur University,India,linkedin,desktop,6,48,178,2,2,True,False,False,False,False,,,False,none,0,,,False,0
usr_935fb5a698,researcher,2026-03-24,2026-03-24,2026-07-16,Independent Researcher,India,word_of_mouth,mobile,1,3,177,5,5,True,True,True,False,True,,,False,none,0,,,False,0
usr_7517125992,researcher,2026-04-04,2026-04-04,2026-06-26,Anna University,India,industry_event,desktop,1,9,270,1,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_256ca01d1f,industry,2026-07-15,2026-07-15,2026-07-16,Quantum Analytics Inc,India,email_campaign,desktop,10,80,191,8,3,,,False,True,False,False,False,False,none,0,,,False,1
usr_4e70e5bd47,researcher,2026-06-03,2026-06-03,2026-07-16,IIT Delhi,India,email_campaign,tablet,13,52,179,3,0,True,True,True,False,False,,,False,none,0,,,False,1
usr_21c5001036,researcher,2026-01-24,2026-01-24,2026-02-18,BITS Pilani,India,email_campaign,desktop,5,35,20,4,0,True,False,False,False,False,,,False,none,0,,,False,0
usr_3cd7a87a41,researcher,2026-04-17,2026-04-17,2026-05-18,IIT Hyderabad,UAE,word_of_mouth,desktop,2,6,20,1,1,True,False,True,False,False,,,False,none,0,,,True,2
usr_dc746ccc7b,researcher,2026-07-01,2026-07-01,2026-07-16,Delhi University,USA,email_campaign,desktop,6,54,191,5,5,True,True,True,True,False,,,False,none,0,,,False,0
usr_fc330307fe,researcher,2026-04-20,2026-04-20,2026-04-21,IIT Hyderabad,India,direct,desktop,13,52,264,3,2,True,False,False,True,True,,,False,none,0,,,False,0
usr_55485c18e6,researcher,2026-06-24,2026-06-24,2026-07-16,BITS Pilani,India,linkedin,desktop,10,90,244,2,2,True,True,True,False,False,,,False,none,0,,,False,0
usr_99724ba8ed,researcher,2026-07-13,2026-07-13,2026-07-14,IIT Hyderabad,USA,university_partner,desktop,8,32,366,5,2,True,True,True,False,False,,,False,none,0,,,False,0
usr_b307e8e05c,researcher,2026-07-03,2026-07-03,2026-07-18,IIT Hyderabad,India,university_partner,desktop,10,60,83,0,0,False,False,False,False,False,,,False,none,0,,,False,0
usr_6540b19f4e,researcher,2026-05-28,2026-05-28,2026-06-06,IIT Madras,Germany,organic_search,desktop,9,81,43,2,2,True,True,True,True,False,,,False,none,0,,,True,0
usr_38e040b6b9,researcher,2026-02-18,2026-02-18,2026-03-21,IISc Bangalore,India,direct,desktop,10,40,179,3,3,True,False,True,True,False,,,False,none,0,,,False,0
usr_d60d2e3e02,researcher,2026-04-27,2026-04-27,2026-06-21,NIT Trichy,India,email_campaign,mobile,18,126,101,5,0,True,True,True,True,True,,,False,none,0,,,True,0
usr_b840e6372b,researcher,2026-04-20,2026-04-20,2026-06-26,IIT Delhi,Germany,linkedin,desktop,5,40,423,3,1,True,True,True,False,False,,,False,none,0,,,False,0
usr_d82776c917,researcher,2026-01-01,2026-01-01,2026-01-25,BITS Pilani,USA,google_ads,mobile,11,88,157,2,1,True,True,True,True,False,,,False,none,0,,,False,0
usr_44f41b9b89,researcher,2026-04-19,2026-04-19,2026-05-25,Jadavpur University,India,referral,desktop,5,30,206,5,0,True,True,True,False,False,,,False,none,0,,,True,0
usr_1e592ed2c4,industry,2026-03-23,2026-03-23,2026-06-09,Prime Biotech,India,word_of_mouth,desktop,12,60,491,7,4,,,True,True,False,True,False,True,industry_premium,20000,10,2026-04-02,False,0
usr_bb1e80f31b,researcher,2026-07-10,2026-07-10,2026-07-22,IIT Bombay,India,industry_event,desktop,6,18,267,1,0,True,False,True,True,False,,,False,none,0,,,False,0
usr_85929eed88,industry,2026-06-19,2026-06-19,2026-06-24,Fusion Dynamics Corp,UAE,google_ads,desktop,16,64,93,8,1,,,True,True,True,True,False,False,none,0,,,False,1
usr_61a5b06b09,industry,2026-07-01,2026-07-01,2026-07-14,GreenGrid Energy,UAE,word_of_mouth,desktop,9,90,352,4,4,,,False,True,False,True,True,False,none,0,,,False,1
usr_66d0705f68,researcher,2026-07-06,2026-07-06,2026-07-23,NIT Trichy,India,industry_event,mobile,9,45,251,4,2,True,False,False,True,True,,,True,researcher_basic,300,9,2026-07-15,False,0
usr_4e25d7a59a,researcher,2026-03-06,2026-03-06,2026-05-22,Independent Researcher,Germany,word_of_mouth,mobile,13,39,179,4,2,True,True,False,False,False,,,True,researcher_basic,300,2,2026-03-08,False,1
usr_6b2c74c606,industry,2026-05-31,2026-05-31,2026-06-05,Quantum Analytics Inc,Germany,email_campaign,mobile,16,144,201,6,0,,,True,True,True,True,False,False,none,0,,,True,0
usr_b028761ed7,industry,2026-07-16,2026-07-16,2026-07-18,Lumen Photonics,India,linkedin,mobile,9,63,235,5,5,,,True,False,True,True,False,False,none,0,,,False,2
usr_f35f7c62d5,researcher,2026-04-05,2026-04-05,2026-05-01,Delhi University,Singapore,university_partner,mobile,2,10,209,4,3,True,True,False,False,False,,,False,none,0,,,True,0
usr_abd4f41120,researcher,2026-04-19,2026-04-19,2026-06-18,IISc Bangalore,India,university_partner,mobile,11,88,223,2,2,True,True,True,False,False,,,False,none,0,,,True,0
usr_6084c60056,industry,2026-04-06,2026-04-06,2026-04-28,Lumen Photonics,Singapore,university_partner,mobile,30,300,240,5,4,,,False,True,False,True,False,False,none,0,,,True,1
usr_2243c7498a,researcher,2026-01-27,2026-01-27,2026-06-20,Independent Researcher,India,university_partner,desktop,12,48,155,0,0,False,False,False,False,True,,,False,none,0,,,True,0
usr_4b562f0038,researcher,2026-04-27,2026-04-27,2026-05-30,VIT Vellore,USA,organic_search,mobile,6,18,73,0,0,False,True,False,False,True,,,False,none,0,,,True,0
usr_b0feed70ea,industry,2026-04-19,2026-04-19,2026-06-28,Skyline Robotics,UAE,direct,desktop,9,54,473,10,1,,,True,True,False,True,False,True,industry_premium,20000,47,2026-06-05,False,1
usr_a7b3601631,researcher,2026-04-03,2026-04-03,2026-04-16,Anna University,India,linkedin,mobile,9,63,229,5,2,True,True,True,False,True,,,False,none,0,,,True,0
usr_bd26b8ffaf,researcher,2026-03-25,2026-03-25,2026-04-19,Independent Researcher,India,word_of_mouth,desktop,3,18,209,0,0,False,False,True,False,False,,,False,none,0,,,False,0
usr_588cc7a637,researcher,2026-07-02,2026-07-02,2026-07-16,Anna University,UAE,email_campaign,mobile,5,40,318,3,0,True,False,True,True,False,,,False,none,0,,,False,0
usr_1ccf77fd14,researcher,2026-05-25,2026-05-25,2026-06-29,IIITD,India,word_of_mouth,desktop,4,12,111,3,0,True,False,False,False,True,,,False,none,0,,,False,0
usr_4c709874dd,industry,2026-07-15,2026-07-15,2026-07-16,MedTech Solutions,India,linkedin,desktop,4,48,329,8,5,,,True,True,False,False,False,False,none,0,,,False,0
usr_17f26cd0de,researcher,2026-04-06,2026-04-06,2026-06-30,IIT Kanpur,UAE,direct,desktop,2,10,138,3,1,True,True,False,False,False,,,False,none,0,,,False,0
usr_f5fbf22e30,researcher,2026-04-06,2026-04-06,2026-05-17,IIITD,India,referral,desktop,8,64,305,5,4,True,True,False,False,True,,,False,none,0,,,True,0
usr_f68f037355,industry,2026-06-13,2026-06-13,2026-06-15,Fusion Dynamics Corp,Singapore,linkedin,desktop,8,72,328,7,3,,,True,True,False,False,False,False,none,0,,,False,0
usr_c596c4c4fb,researcher,2026-03-03,2026-03-03,2026-03-30,VIT Vellore,India,organic_search,desktop,5,15,99,4,1,True,True,False,False,False,,,False,none,0,,,True,0
usr_c8a567f84d,researcher,2026-03-28,2026-03-28,2026-04-03,NIT Trichy,USA,organic_search,tablet,11,88,86,3,0,True,True,True,False,False,,,False,none,0,,,True,0
usr_45d8cc2321,industry,2026-03-27,2026-03-27,2026-07-05,AgroFuture Labs,India,word_of_mouth,desktop,18,198,97,15,1,,,True,False,True,False,False,False,none,0,,,False,0
usr_8390ae51cc,researcher,2026-05-21,2026-05-21,2026-05-28,Jadavpur University,India,industry_event,mobile,1,9,262,2,1,True,True,False,False,True,,,True,researcher_basic,300,2,2026-05-23,False,0
usr_6df4db78cf,researcher,2026-03-18,2026-03-18,2026-04-23,Anna University,India,word_of_mouth,desktop,1,3,282,4,3,True,True,False,False,True,,,True,researcher_basic,300,2,2026-03-20,False,0
usr_b5560af824,researcher,2026-03-23,2026-03-23,2026-04-26,IISc Bangalore,India,referral,mobile,8,72,207,1,1,True,True,True,False,False,,,False,none,0,,,True,0
usr_da74733364,researcher,2026-07-16,2026-07-16,2026-07-24,IIITD,India,word_of_mouth,desktop,2,6,60,3,2,True,False,True,False,False,,,False,none,0,,,False,0
usr_24ed2cc780,researcher,2026-04-19,2026-04-19,2026-05-07,IIT Madras,India,google_ads,desktop,10,60,392,1,1,True,False,True,False,False,,,False,none,0,,,True,0
usr_f954d0742d,researcher,2026-02-12,2026-02-12,2026-06-28,IIT Bombay,India,word_of_mouth,mobile,4,32,135,4,0,True,False,True,True,False,,,False,none,0,,,False,0
usr_3d28ad3692,researcher,2026-04-22,2026-04-22,2026-07-13,Anna University,Germany,google_ads,desktop,9,72,110,4,1,True,True,True,True,False,,,False,none,0,,,False,0
usr_6cebe4e1d4,researcher,2026-02-27,2026-02-27,2026-05-27,Jadavpur University,India,organic_search,desktop,1,7,292,5,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_9bd7291e03,researcher,2026-04-07,2026-04-07,2026-07-03,Anna University,India,direct,desktop,6,18,106,1,1,True,True,False,False,False,,,False,none,0,,,False,0
usr_42926d9326,researcher,2026-04-24,2026-04-24,2026-07-21,NIT Trichy,Singapore,university_partner,mobile,5,20,20,3,0,True,True,True,False,False,,,False,none,0,,,False,0
usr_7e627f4c01,researcher,2026-01-08,2026-01-08,2026-01-19,IIT Roorkee,India,referral,desktop,6,24,110,3,2,True,True,False,False,False,,,False,none,0,,,False,0
usr_5b169ade14,researcher,2026-05-11,2026-05-11,2026-07-02,IIT Hyderabad,India,organic_search,desktop,1,9,211,4,1,True,True,True,False,True,,,False,none,0,,,False,1
usr_aa55a07c8a,researcher,2026-01-12,2026-01-12,2026-05-03,Independent Researcher,India,email_campaign,desktop,1,8,159,3,2,True,False,False,False,True,,,False,none,0,,,True,0
usr_f4c07b04c1,researcher,2026-05-18,2026-05-18,2026-05-21,IIT Kanpur,India,industry_event,mobile,8,56,131,0,0,False,True,True,False,False,,,False,none,0,,,False,0
usr_5a1c22a5b3,researcher,2026-04-13,2026-04-13,2026-06-17,NIT Trichy,India,industry_event,tablet,5,25,192,2,2,True,False,False,False,True,,,False,none,0,,,True,0
usr_9b828a7334,researcher,2026-05-19,2026-05-19,2026-07-18,IIT Roorkee,Singapore,direct,desktop,1,3,250,3,3,True,True,False,True,False,,,False,none,0,,,False,0
usr_8aa3a7ce53,researcher,2026-02-27,2026-02-27,2026-03-04,VIT Vellore,India,university_partner,desktop,1,6,213,1,0,True,False,True,False,False,,,False,none,0,,,True,0
usr_b54846464a,researcher,2026-07-05,2026-07-05,2026-07-14,IIT Bombay,Germany,referral,desktop,8,32,302,0,0,False,False,True,True,False,,,False,none,0,,,False,0
usr_6b72152c48,researcher,2026-02-14,2026-02-14,2026-05-04,VIT Vellore,Germany,university_partner,mobile,5,40,136,5,0,True,False,False,False,False,,,False,none,0,,,True,0
usr_2298739e25,researcher,2026-06-17,2026-06-17,2026-07-20,IIT Madras,India,email_campaign,mobile,1,7,317,1,0,True,False,True,False,False,,,False,none,0,,,False,0
usr_bb0ba6cdee,researcher,2026-06-03,2026-06-03,2026-06-27,IIT Hyderabad,Germany,referral,mobile,9,27,40,3,2,True,True,True,True,False,,,False,none,0,,,False,0
usr_ee9224c7b0,industry,2026-05-06,2026-05-06,2026-07-20,Fusion Dynamics Corp,Singapore,direct,desktop,8,40,318,14,5,,,True,True,False,True,True,False,none,0,,,False,1
usr_dbc0a1a573,researcher,2026-03-06,2026-03-06,2026-07-04,Anna University,India,direct,tablet,11,55,129,1,1,True,False,False,False,False,,,False,none,0,,,False,0
usr_72fe5d2cb2,researcher,2026-03-04,2026-03-04,2026-07-23,IISc Bangalore,UAE,referral,mobile,1,7,315,3,2,True,True,True,False,False,,,False,none,0,,,False,0
usr_331a21268b,researcher,2026-04-06,2026-04-06,2026-07-09,Independent Researcher,India,organic_search,desktop,9,63,187,3,2,True,True,False,True,True,,,False,none,0,,,False,0
usr_4d38cf2d84,industry,2026-01-11,2026-01-11,2026-01-20,Nova Materials Pvt Ltd,USA,word_of_mouth,desktop,1,10,291,2,0,,,True,False,True,False,False,False,none,0,,,False,1
usr_7b0ab9932d,industry,2026-07-19,2026-07-19,2026-07-24,Skyline Robotics,India,word_of_mouth,mobile,3,21,425,2,2,,,True,True,False,True,False,False,none,0,,,False,0
usr_b83ce8af6a,industry,2026-02-28,2026-02-28,2026-07-06,Prime Biotech,India,organic_search,mobile,10,50,92,6,5,,,True,False,False,False,False,False,none,0,,,False,0
usr_561c11b742,researcher,2026-02-27,2026-02-27,2026-06-09,IIITD,Germany,email_campaign,desktop,1,3,298,4,2,True,True,True,False,False,,,False,none,0,,,True,0
usr_d134ac2132,researcher,2026-03-12,2026-03-12,2026-07-21,IIT Delhi,Germany,industry_event,mobile,1,3,129,2,1,True,True,True,False,False,,,False,none,0,,,False,0
usr_3314652c63,researcher,2026-03-20,2026-03-20,2026-04-27,BITS Pilani,India,organic_search,desktop,1,4,194,2,2,True,True,False,False,False,,,False,none,0,,,True,0
usr_5e930a4079,industry,2026-07-18,2026-07-18,2026-07-23,Fusion Dynamics Corp,Singapore,word_of_mouth,desktop,13,117,377,5,0,,,True,False,True,True,False,False,none,0,,,False,0
usr_6fa3623144,industry,2026-05-30,2026-05-30,2026-06-24,Quantum Analytics Inc,India,direct,desktop,7,28,232,14,1,,,True,False,False,False,False,False,none,0,,,False,0
usr_21a6b8f1e6,researcher,2026-02-08,2026-02-08,2026-05-26,Jadavpur University,USA,linkedin,desktop,8,48,252,0,0,False,False,True,False,False,,,False,none,0,,,False,0
usr_f6e059fb8d,industry,2026-03-19,2026-03-19,2026-05-31,AgroFuture Labs,India,referral,mobile,10,40,279,7,5,,,True,False,False,True,True,False,none,0,,,True,0
usr_6e7fb8edff,researcher,2026-02-14,2026-02-14,2026-02-24,IIT Kanpur,USA,university_partner,desktop,8,24,275,1,0,True,False,True,True,False,,,False,none,0,,,False,0
usr_198c5d3b1c,researcher,2026-01-20,2026-01-20,2026-04-14,Independent Researcher,India,direct,mobile,9,72,328,5,3,True,False,True,False,True,,,True,researcher_basic,300,2,2026-01-22,False,0
usr_07daa56507,researcher,2026-02-25,2026-02-25,2026-06-27,Independent Researcher,Germany,organic_search,desktop,4,32,323,0,0,False,True,True,True,False,,,False,none,0,,,False,0
usr_4943d023e8,researcher,2026-06-17,2026-06-17,2026-07-23,IIT Bombay,Singapore,word_of_mouth,desktop,8,32,108,3,2,True,False,True,False,False,,,False,none,0,,,False,1
usr_b027dfc509,researcher,2026-01-01,2026-01-01,2026-05-02,Delhi University,Singapore,linkedin,desktop,10,60,101,1,0,True,False,True,False,True,,,False,none,0,,,False,1
usr_f731a30e7b,researcher,2026-05-21,2026-05-21,2026-05-30,BITS Pilani,India,word_of_mouth,desktop,4,16,119,1,1,True,True,True,True,False,,,False,none,0,,,False,0
usr_37a5709d7d,industry,2026-07-03,2026-07-03,2026-07-10,AgroFuture Labs,India,referral,desktop,4,24,130,14,2,,,False,True,False,False,False,False,none,0,,,False,2
usr_20253cfbff,researcher,2026-07-01,2026-07-01,2026-07-11,Anna University,UAE,google_ads,desktop,9,36,97,5,2,True,False,False,False,True,,,False,none,0,,,False,0
usr_c5803b185e,researcher,2026-03-28,2026-03-28,2026-05-23,NIT Trichy,India,referral,desktop,9,72,254,5,5,True,True,True,False,False,,,False,none,0,,,False,0
usr_826d7e5d4d,researcher,2026-04-29,2026-04-29,2026-05-05,IIITD,India,university_partner,mobile,3,15,222,1,1,True,False,True,False,False,,,True,researcher_basic,300,18,2026-05-17,False,0
usr_685982156a,industry,2026-03-09,2026-03-09,2026-07-08,IronClad Defense Systems,UAE,email_campaign,desktop,19,190,443,8,3,,,True,True,False,True,False,False,none,0,,,False,0
usr_3a4c599bed,researcher,2026-01-17,2026-01-17,2026-03-24,Delhi University,India,industry_event,mobile,11,88,33,5,4,True,True,False,False,False,,,False,none,0,,,True,1
usr_f122192262,industry,2026-07-19,2026-07-19,2026-07-23,Vertex Manufacturing,India,university_partner,desktop,9,54,375,10,5,,,True,True,False,True,False,False,none,0,,,False,0
usr_8d68fcb2f0,industry,2026-03-04,2026-03-04,2026-05-05,Fusion Dynamics Corp,Germany,university_partner,desktop,10,50,403,10,4,,,True,True,False,False,True,True,industry_premium,20000,48,2026-04-21,False,0
usr_1f118d8aa5,researcher,2026-07-01,2026-07-01,2026-07-15,Anna University,India,word_of_mouth,tablet,6,54,150,2,2,True,True,True,False,False,,,False,none,0,,,False,0
usr_cd3febb041,researcher,2026-06-30,2026-06-30,2026-07-16,NIT Trichy,India,organic_search,desktop,4,12,86,4,0,True,False,True,False,False,,,False,none,0,,,False,0
usr_967eb8b083,researcher,2026-05-07,2026-05-07,2026-06-25,IIT Delhi,India,direct,desktop,1,8,219,0,0,False,True,False,True,False,,,False,none,0,,,False,2
usr_d88fd709dd,researcher,2026-01-21,2026-01-21,2026-04-25,IIT Madras,India,referral,tablet,1,3,142,5,5,True,False,False,False,True,,,False,none,0,,,True,0
usr_d4db71198d,researcher,2026-02-23,2026-02-23,2026-03-08,Anna University,India,direct,mobile,7,63,213,0,0,False,True,True,False,True,,,False,none,0,,,True,1
usr_4cbba2b1b6,industry,2026-02-07,2026-02-07,2026-05-28,IronClad Defense Systems,India,organic_search,desktop,17,85,70,7,4,,,True,True,True,False,False,False,none,0,,,True,0
usr_531fc0d562,researcher,2026-02-14,2026-02-14,2026-05-28,IISc Bangalore,India,word_of_mouth,mobile,1,6,87,3,2,True,False,True,True,False,,,True,researcher_basic,300,10,2026-02-24,False,0
usr_49607b1886,researcher,2026-01-26,2026-01-26,2026-05-27,IIT Madras,India,university_partner,desktop,9,54,135,5,4,True,False,False,True,False,,,False,none,0,,,True,1
usr_953830b3f6,industry,2026-02-25,2026-02-25,2026-06-13,DeepCore AI,India,word_of_mouth,desktop,1,9,178,5,4,,,True,True,True,False,False,False,none,0,,,False,0
usr_d2607a8ab7,researcher,2026-04-26,2026-04-26,2026-07-25,IIT Bombay,India,word_of_mouth,desktop,2,8,183,4,0,True,True,True,True,False,,,False,none,0,,,False,0
usr_9cd26b255d,researcher,2026-06-10,2026-06-10,2026-07-05,IIITD,USA,direct,mobile,5,30,200,1,1,True,False,False,False,False,,,False,none,0,,,False,0
usr_b3cdc4a410,industry,2026-07-06,2026-07-06,2026-07-14,IronClad Defense Systems,India,industry_event,mobile,3,30,329,5,0,,,True,True,False,True,True,True,industry_premium,20000,38,2026-08-13,False,0
usr_4cd8a35dde,researcher,2026-06-03,2026-06-03,2026-06-25,Jadavpur University,India,word_of_mouth,mobile,2,10,147,2,0,True,True,True,False,True,,,False,none,0,,,False,0
usr_0f2063a507,researcher,2026-01-24,2026-01-24,2026-06-02,IIT Roorkee,India,university_partner,mobile,8,32,20,2,0,True,False,False,False,False,,,False,none,0,,,False,0
usr_56248f9512,researcher,2026-04-17,2026-04-17,2026-05-06,IIT Bombay,India,university_partner,desktop,1,6,285,1,1,True,True,False,True,False,,,False,none,0,,,True,0
usr_bdcd46798c,researcher,2026-06-07,2026-06-07,2026-06-18,Delhi University,India,linkedin,desktop,7,49,220,0,0,False,False,False,False,False,,,False,none,0,,,True,0
usr_86580124bb,researcher,2026-05-06,2026-05-06,2026-07-18,IIT Roorkee,Germany,university_partner,mobile,5,25,182,1,1,True,False,False,False,False,,,False,none,0,,,False,0
usr_ae6001f0b4,researcher,2026-01-16,2026-01-16,2026-03-12,Independent Researcher,India,referral,mobile,12,96,53,5,4,True,False,False,False,False,,,False,none,0,,,True,1
usr_5ff48529d6,industry,2026-06-20,2026-06-20,2026-06-27,MedTech Solutions,India,google_ads,desktop,2,12,309,15,3,,,True,False,False,False,False,False,none,0,,,False,0
usr_ef03656558,industry,2026-06-28,2026-06-28,2026-07-09,Prime Biotech,India,industry_event,desktop,9,90,221,9,4,,,True,False,False,False,False,False,none,0,,,False,2
usr_fc5f1af9a9,researcher,2026-03-19,2026-03-19,2026-06-04,IIT Hyderabad,UAE,word_of_mouth,desktop,4,24,113,1,0,True,True,True,False,True,,,False,none,0,,,True,0
usr_9cbed800af,researcher,2026-07-17,2026-07-17,2026-07-23,Independent Researcher,Singapore,email_campaign,mobile,5,40,195,5,2,True,True,False,False,False,,,False,none,0,,,False,0
usr_2399bdeb70,industry,2026-01-31,2026-01-31,2026-03-29,Prime Biotech,Singapore,direct,desktop,5,30,279,5,1,,,False,True,False,True,True,False,none,0,,,True,2
usr_d714b0b6b0,industry,2026-01-01,2026-01-01,2026-06-20,AgroFuture Labs,India,direct,desktop,7,56,388,6,0,,,False,True,False,True,True,True,industry_standard,15000,50,2026-02-20,False,0
usr_71a4c7fba0,researcher,2026-06-29,2026-06-29,2026-07-10,Anna University,UAE,linkedin,desktop,5,30,186,5,1,True,True,False,True,False,,,False,none,0,,,False,0
usr_6728df84c7,researcher,2026-02-27,2026-02-27,2026-04-18,NIT Trichy,India,word_of_mouth,tablet,10,50,129,1,1,True,True,False,False,False,,,False,none,0,,,False,0
usr_ad4220d4c7,researcher,2026-07-06,2026-07-06,2026-07-23,IIITD,India,email_campaign,mobile,4,28,187,5,4,True,True,False,False,True,,,False,none,0,,,False,0
usr_ebc84c1b60,researcher,2026-06-23,2026-06-23,2026-07-11,IIT Madras,India,referral,mobile,5,45,189,0,0,False,False,True,True,True,,,False,none,0,,,False,0
usr_08950e6d50,industry,2026-01-05,2026-01-05,2026-07-25,Lumen Photonics,UAE,referral,desktop,23,184,280,7,5,,,True,False,False,True,False,True,industry_premium,20000,13,2026-01-18,False,1
usr_f6c0479f5a,industry,2026-01-24,2026-01-24,2026-05-01,Lumen Photonics,India,direct,mobile,1,7,270,3,2,,,True,True,False,True,True,False,none,0,,,False,0
usr_51274a42b4,researcher,2026-07-05,2026-07-05,2026-07-14,IIT Bombay,India,linkedin,desktop,6,54,59,4,3,True,True,True,False,False,,,False,none,0,,,False,0
usr_a939959e93,researcher,2026-03-09,2026-03-09,2026-05-06,IIITD,India,direct,mobile,9,45,32,5,0,True,True,False,False,False,,,False,none,0,,,True,0
usr_5dc93a8528,researcher,2026-03-18,2026-03-18,2026-07-13,IIT Hyderabad,Singapore,linkedin,desktop,1,5,230,0,0,False,False,True,True,False,,,False,none,0,,,False,0
usr_ba7f5f5e3c,researcher,2026-05-28,2026-05-28,2026-06-02,IIT Bombay,India,word_of_mouth,mobile,1,4,245,1,1,True,True,False,True,False,,,False,none,0,,,False,0
usr_683bb767e9,researcher,2026-06-18,2026-06-18,2026-06-27,BITS Pilani,India,word_of_mouth,mobile,6,42,345,0,0,False,True,True,True,False,,,False,none,0,,,False,2
usr_b69ce8cee6,researcher,2026-03-18,2026-03-18,2026-07-06,IIT Bombay,India,industry_event,desktop,4,32,166,2,0,True,False,False,True,True,,,False,none,0,,,False,0
usr_4d2683f2bf,researcher,2026-07-01,2026-07-01,2026-07-13,Jadavpur University,India,referral,desktop,6,42,72,4,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_2146778103,researcher,2026-01-24,2026-01-24,2026-03-21,Independent Researcher,Singapore,university_partner,tablet,4,20,110,1,0,True,False,True,False,False,,,False,none,0,,,True,0
usr_f141f3a0cc,industry,2026-02-04,2026-02-04,2026-07-01,Nova Materials Pvt Ltd,Singapore,linkedin,desktop,11,121,387,14,1,,,True,True,False,False,False,False,none,0,,,False,1
